Facultad,Docente,Código Plan,Carrera,Id Asignatura,Asignatura,Sección,¿Que opina del profesor?,Sentimiento,% Sentimiento,Emocion,% Emocion,Discurso_Odio,Prob_Odio,Prob_Dirigido,Prob_Agresivo
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,"buena manera de enseñar y actitud, demuestra que le gusta lo que hace.",Positivo,0.9655,Alegría,0.9841,No detectado,0.0129,0.0111,0.0088
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,buenas clases.,Positivo,0.4770,Otro,0.6154,No detectado,0.0490,0.0126,0.0305
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,"creo que el problema nunca fue el profesor, sino la asignatura, ya que si vamos a aprender programación, deberíamos aprender sobre el lenguaje universal de esta que es python y no pseudo-códigos, ya que no usaremos un lenguaje ""inventado"" sino que, programaremos con códigos reales en nuestra vida laboral.",Neutral,0.6601,Otro,0.8400,No detectado,0.0658,0.0045,0.0170
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,GE02,GEOLOGÍA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,del profesor nada que decir solo agregar que el contenido en comparación al del semestre pasado en el mismo ramo (programación) no tenia nada que ver.,Neutral,0.7266,Otro,0.9947,No detectado,0.0204,0.0074,0.0085
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,dispuesto a ayudar a alumnos con dificultades y a la hora de enseñar la materia es entendible.,Positivo,0.5303,Otro,0.9906,No detectado,0.0220,0.0056,0.0112
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,el único inconveniente es su caligrafía.,Neutral,0.5374,Otro,0.9771,No detectado,0.1076,0.0149,0.0224
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,"en laboratorio me costo dar la prueba n2, debido a que en las clases de teoria no nos paso la materia que debia para poder responder esta prueba, a finales de semestre subio todos los ppt a aula virtual y vi que estaban ahi los pdf de la materia que necesitaba para responder la n2 de laboratorio pero no podiamos ver esos pdf en el momento en que los necesitabamos. debido a eso estabamos preparados para responder pruebas en laboratorio.",Negativo,0.7142,Otro,0.8305,No detectado,0.1034,0.0115,0.0382
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,excelente desempeño como profesor y se logra aprender y corregir errores en el aprendizaje despues de cada clase.,Positivo,0.9499,Alegría,0.9803,No detectado,0.0125,0.0074,0.0082
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,GE02,GEOLOGÍA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,exelente profesor.,Positivo,0.9684,Alegría,0.8469,No detectado,0.0136,0.0102,0.0095
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,explica de manera adecuada.,Positivo,0.5955,Otro,0.9814,No detectado,0.0275,0.0102,0.0134
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,gran profesor.,Positivo,0.8978,Alegría,0.5446,No detectado,0.0136,0.0122,0.0107
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,grande profesor yuri.,Positivo,0.9081,Alegría,0.9693,No detectado,0.0131,0.0101,0.0105
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,hizo una clase con 3 problemas y cada uno valia una nota lo cual esos problemas eran para más de una hora.,Neutral,0.5275,Otro,0.9848,No detectado,0.0557,0.0095,0.0186
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,la profesora explica detalladamente cada ejemplo.,Neutral,0.6111,Otro,0.9952,No detectado,0.0507,0.0197,0.0148
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,nada mas.,Neutral,0.5957,Otro,0.5359,No detectado,0.0598,0.0266,0.0364
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,nada que decir.,Neutral,0.5090,Otro,0.8319,No detectado,0.0262,0.0117,0.0171
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,nada que incorporar.,Neutral,0.4863,Otro,0.9863,No detectado,0.0375,0.0086,0.0155
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,"nada, se aprende con el y tiene comprensión con los estudiantes.",Positivo,0.6054,Otro,0.9692,No detectado,0.0289,0.0096,0.0157
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,no.,Neutral,0.4675,Otro,0.5628,No detectado,0.0628,0.0154,0.0316
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,no.,Neutral,0.4675,Otro,0.5628,No detectado,0.0628,0.0154,0.0316
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,"no mucho que agregar, son buenas sus clases.",Positivo,0.9508,Alegría,0.5069,No detectado,0.0546,0.0087,0.0248
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,por lo general es buen profesor pero a veces las preguntas de evaluación no se entienden.,Neutral,0.5912,Otro,0.9941,No detectado,0.0157,0.0058,0.0087
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,profesor decente.,Neutral,0.4482,Otro,0.8914,No detectado,0.0402,0.0167,0.0207
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,profesor de taller deberia estar en misma altura de materia con catedra pero iba atrasado se le dijo que iba atrasado y no le tomo importancia por lo tanto no funciono de practica para la catedra y estar preparados para pruebas.,Negativo,0.8834,Otro,0.9909,No detectado,0.0475,0.0114,0.0213
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,"profesor que en comparacion al de teoria siempre estaba atrasado, respecto a las primeras dos experencias del laboratorio bien, pero despues del paro decidio poner en un taller tres notas, algo que encuentro incoherente ya que se supone que por un taller habia una nota, si hubiera mantenido una nota por taller lo recomendaria pero como hizo lo contrario no lo recomiendo ya que es llevado a su idea.",Negativo,0.8701,Ira,0.5245,No detectado,0.0610,0.0143,0.0285
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,que compre un cuaderno de caligrafía.,Neutral,0.7945,Otro,0.9834,No detectado,0.0928,0.0300,0.0292
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,siempre llega a la hora y trata de mantener a los alumnos lo más informados posible.,Positivo,0.5413,Otro,0.9941,No detectado,0.0155,0.0077,0.0086
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,30,su método de enseñanza quizás no es el mejor.,Neutral,0.5327,Otro,0.9802,No detectado,0.0134,0.0070,0.0101
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,"tiene conocimiento en su materia, pero muestra poca empatía hacia los problemas y preocupaciones de los estudiantes. una mayor comprensión y apoyo hacia las dificultades personales de los alumnos mejorarí­a el ambiente de aprendizaje.",Negativo,0.9133,Ira,0.8884,No detectado,0.0125,0.0043,0.0073
FACULTAD DE INGENIERIA Y ARQUITECTURA,YICH,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14702,PROGRAMACION COMPUTACIONAL,21,yo creo que entre mas pelao el profesor mejor hace clase.,Neutral,0.6907,Otro,0.9734,No detectado,0.1506,0.0260,0.0376
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11095,EP: FORMULACION Y GESTION DE PROYECTOS,10,"clase poco interactiva, muy densa para el horario en el que la universidad lo propone.",Negativo,0.9593,Otro,0.9481,No detectado,0.0618,0.0113,0.0222
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11095,EP: FORMULACION Y GESTION DE PROYECTOS,10,"excelente asignatura e información otorgada, complejo a nivel universitario y necesaria para el desarrollo de buenos profesorsionales.",Positivo,0.9558,Otro,0.6080,No detectado,0.0264,0.0080,0.0139
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11084,TALLER DE ANTEPROYECTO EN AREA DE PROFUNDIZACION,20,excelente asignatura y metodología de enseñanza.,Positivo,0.9720,Alegría,0.6742,No detectado,0.0159,0.0106,0.0124
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11083,INVESTIGACION PROYECTUAL EN AREA DE PROFUNDIZACION,20,excelente.,Positivo,0.8434,Alegría,0.9649,No detectado,0.0368,0.0149,0.0255
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11083,INVESTIGACION PROYECTUAL EN AREA DE PROFUNDIZACION,20,las metodologías de estudios y conceptos bases me han dado la base en mi formación académica.,Positivo,0.8327,Otro,0.9913,No detectado,0.0158,0.0079,0.0080
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11083,INVESTIGACION PROYECTUAL EN AREA DE PROFUNDIZACION,20,"me incorporé tarde, falto mas corrección.",Negativo,0.6108,Otro,0.9906,No detectado,0.0365,0.0121,0.0160
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11084,TALLER DE ANTEPROYECTO EN AREA DE PROFUNDIZACION,20,"me incorporé tarde, me falto corrección, sin embargo buen profesor.",Neutral,0.6420,Otro,0.9809,No detectado,0.0172,0.0105,0.0117
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11095,EP: FORMULACION Y GESTION DE PROYECTOS,10,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11095,EP: FORMULACION Y GESTION DE PROYECTOS,10,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11083,INVESTIGACION PROYECTUAL EN AREA DE PROFUNDIZACION,20,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11084,TALLER DE ANTEPROYECTO EN AREA DE PROFUNDIZACION,20,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11084,TALLER DE ANTEPROYECTO EN AREA DE PROFUNDIZACION,20,"muy buen profesor, 100% recomendado.",Positivo,0.9680,Alegría,0.7719,No detectado,0.0112,0.0087,0.0091
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11095,EP: FORMULACION Y GESTION DE PROYECTOS,10,ninguna.,Neutral,0.4918,Otro,0.5067,No detectado,0.1189,0.0590,0.0686
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11083,INVESTIGACION PROYECTUAL EN AREA DE PROFUNDIZACION,20,ninguna.,Neutral,0.4918,Otro,0.5067,No detectado,0.1189,0.0590,0.0686
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11084,TALLER DE ANTEPROYECTO EN AREA DE PROFUNDIZACION,20,ninguna.,Neutral,0.4918,Otro,0.5067,No detectado,0.1189,0.0590,0.0686
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11083,INVESTIGACION PROYECTUAL EN AREA DE PROFUNDIZACION,20,"no puedo opinar de este ramo ya que si bien lo inscribí, no lo cursé por asuntos personales.",Neutral,0.6009,Otro,0.9933,No detectado,0.0157,0.0066,0.0078
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11095,EP: FORMULACION Y GESTION DE PROYECTOS,10,ok.,Neutral,0.4487,Otro,0.8962,No detectado,0.0586,0.0223,0.0284
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11083,INVESTIGACION PROYECTUAL EN AREA DE PROFUNDIZACION,20,ok.,Neutral,0.4487,Otro,0.8962,No detectado,0.0586,0.0223,0.0284
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11084,TALLER DE ANTEPROYECTO EN AREA DE PROFUNDIZACION,20,ok.,Neutral,0.4487,Otro,0.8962,No detectado,0.0586,0.0223,0.0284
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11083,INVESTIGACION PROYECTUAL EN AREA DE PROFUNDIZACION,20,"profesor que no apoya a la búsqueda de soluciones a tiempos adversos en los estudiantes, típico pensante que la depresión es flojera. ignora correos.",Negativo,0.9741,Otro,0.8293,No detectado,0.0334,0.0099,0.0198
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11084,TALLER DE ANTEPROYECTO EN AREA DE PROFUNDIZACION,20,"profesor que no apoya a la búsqueda de soluciones a tiempos adversos en los estudiantes, típico pensante que la depresión es flojera. ignora correos.",Negativo,0.9741,Otro,0.8293,No detectado,0.0334,0.0099,0.0198
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11095,EP: FORMULACION Y GESTION DE PROYECTOS,10,"si bien inscribí­ el ramo, decidí no continuarlo.",Neutral,0.7562,Otro,0.9929,No detectado,0.0131,0.0064,0.0083
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11084,TALLER DE ANTEPROYECTO EN AREA DE PROFUNDIZACION,20,"si bien inscribí­ el ramo, no lo cursé.",Neutral,0.5885,Otro,0.9859,No detectado,0.0265,0.0102,0.0125
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11095,EP: FORMULACION Y GESTION DE PROYECTOS,10,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11083,INVESTIGACION PROYECTUAL EN AREA DE PROFUNDIZACION,20,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,OHGC,AR03,ARQUITECTURA PLAN 2015,11084,TALLER DE ANTEPROYECTO EN AREA DE PROFUNDIZACION,20,sin mas que añadir.,Neutral,0.4007,Alegría,0.6326,No detectado,0.0190,0.0141,0.0135
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,al principio de el semestre el profesor no respetó las horas autónomas ya que en este ramo no tenemos pero el de jgual manera nos mandó una actividad en la cual no nos dio tiempo para realizar en la clase.,Negativo,0.9539,Otro,0.9844,No detectado,0.0392,0.0077,0.0155
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,aprende­ mucho y siempre resolví­a mis dudas.,Positivo,0.5102,Otro,0.6578,No detectado,0.0216,0.0142,0.0131
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,aprende­ muy bien con el profesor.,Positivo,0.9242,Otro,0.9003,No detectado,0.0214,0.0139,0.0121
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,aprendi con sus metodos de enseñanza.,Positivo,0.7221,Otro,0.5512,No detectado,0.0240,0.0141,0.0142
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,bastante práctico y didáctico su método de aprendizaje.,Positivo,0.9486,Otro,0.9583,No detectado,0.0135,0.0070,0.0098
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,buen profesor que trata de enseñar y ayuda al que no entiende.,Neutral,0.4512,Otro,0.9076,No detectado,0.0151,0.0119,0.0124
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11178,EFG: INNOVACION SUSTENTABLE,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,buen profesor y muy considerado con los estudiantes.,Positivo,0.9599,Otro,0.7253,No detectado,0.0134,0.0109,0.0090
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"buen profesor, explica bien y se da el tiempo de enseñar.",Positivo,0.9620,Otro,0.5426,No detectado,0.0117,0.0114,0.0093
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11178,EFG: INNOVACION SUSTENTABLE,10,"buen profesor, hace entretenida la clase. trabajos agradables en su mayoria.",Positivo,0.9787,Alegría,0.8085,No detectado,0.0189,0.0060,0.0104
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"buen profesor, me gustó la metodología que utilizó para que entendiéramos y aprendiéramos.",Positivo,0.9649,Otro,0.9373,No detectado,0.0135,0.0097,0.0089
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"buen profesor, se entiende de una manera clara y sencilla lo que nos quiere explicar.",Positivo,0.9597,Otro,0.8496,No detectado,0.0143,0.0083,0.0079
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"buena curso en general, con buenos profesores, lo unico que es la entrega de notas de los momentos.",Positivo,0.9551,Alegría,0.9215,No detectado,0.0241,0.0062,0.0119
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"buena metodología, me gustan los controles a inicio de cada clase ya que se asegura de que se haya aprendido la materia.",Positivo,0.9629,Otro,0.7645,No detectado,0.0160,0.0067,0.0077
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,buenas.,Positivo,0.5579,Otro,0.5808,No detectado,0.0739,0.0216,0.0470
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,clases algo confusas pero dinámicas.,Neutral,0.5429,Otro,0.9765,No detectado,0.0924,0.0063,0.0297
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11178,EFG: INNOVACION SUSTENTABLE,10,clases vací­as donde se generaba un ambiente incomodo en ocasiones.,Negativo,0.9708,Otro,0.8868,No detectado,0.0675,0.0042,0.0217
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"debería mandar rúbrica para las evaluaciones, así podemos estar un poco más conscientes de lo que se evaluará, y en qué nos equivocamos.",Neutral,0.6689,Otro,0.9806,No detectado,0.0294,0.0042,0.0105
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,el método de evaluación del profesor es agradable ya que permite que haya retroalimentación con las clases pasadas.,Positivo,0.9407,Otro,0.9491,No detectado,0.0128,0.0066,0.0074
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"el profesor fue muy amable y comprensivo ante muchas situaciones, estaba dispuesto a conversar y explicar todos los trabajos aun asi fueran fuera del horario de la clase correspondiente.",Positivo,0.8308,Otro,0.9940,No detectado,0.0144,0.0064,0.0083
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"el profesor hace muy bien la clase, si es que yo tenia una duda el me la resolví­a con todo el interés y la buena disposición. lo unico que no rescato de esta materia es el ayudante, que la verdad era bien pesado para resolverte las dudas.",Positivo,0.7561,Otro,0.9497,No detectado,0.0469,0.0163,0.0273
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,el profesor hace muy entretenidas las clases y eficientes para el aprendizaje.,Positivo,0.9723,Otro,0.9361,No detectado,0.0178,0.0041,0.0086
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"el profesor miguel garcí­a se muestra amable y respetuoso con sus estudiantes, también se nota un claro conocimiento en la materia geometrí­a aplicada a la arquitectura, personalmente creo que solo faltarí­a mas clases de repaso sobre ciertos temas de la materia antes de saltar de inmediato a un ensayo o al cambio de tema.",Positivo,0.9126,Otro,0.9949,No detectado,0.0119,0.0046,0.0068
